total/epochs,rollout/Q_mean,obs_rms_std,total/steps,reference_action_std,reference_actor_Q_std,train/param_noise_distance,obs_rms_mean,rollout/return,rollout/episodes,total/duration,reference_Q_std,train/loss_critic,total/episodes,reference_perturbed_action_std,reference_actor_Q_mean,rollout/return_history,total/steps_per_second,train/loss_actor,rollout/episode_steps,rollout/actions_mean,reference_Q_mean,reference_action_mean,param_noise_stddev,rollout/actions_std,reference_perturbed_action_mean
246,158.34542846679688,2.87172794342041,492000,0.8347333073616028,79.03215026855469,0.17858530580997467,0.1673041582107544,1361.6153459793836,492.0,2104.7177028656006,78.66236114501953,30.741952896118164,492.0,0.846180260181427,123.47100830078125,1910.2461674660112,233.76056529107709,-184.23471069335938,1000.0,0.08921702206134796,122.2535400390625,-0.13214755058288574,0.022404113465423047,0.7893080115318298,-0.27278009057044983
247,158.52621459960938,2.8729424476623535,494000,0.7804123163223267,78.15852355957031,0.1404607743024826,0.16744692623615265,1363.323070061077,494.0,2113.659142255783,77.8702163696289,41.57277297973633,494.0,0.7893917560577393,123.4885482788086,1903.6282743880824,233.71791133398315,-183.04127502441406,1000.0,0.08918992429971695,121.69117736816406,-0.280834823846817,0.021105688340196396,0.7893170714378357,-0.402832955121994
248,158.7049560546875,2.873659133911133,496000,0.7922675609588623,76.56665802001953,0.1795606166124344,0.16753236949443817,1365.0141919702385,496.0,2122.488235473633,76.24385833740234,41.024253845214844,496.0,0.8587062954902649,122.89697265625,1902.8247080465082,233.68798550222243,-184.55975341796875,1000.0,0.08897233754396439,121.39256286621094,-0.03280714526772499,0.02068982289990824,0.7892269492149353,-0.047926802188158035
249,158.88214111328125,2.8750391006469727,498000,0.7982050180435181,77.71701049804688,0.18714028596878052,0.16766493022441864,1366.87407701116,498.0,2131.375117301941,76.9810562133789,55.030242919921875,498.0,0.7483720779418945,122.10297393798828,1901.9658481403176,233.65197236158355,-183.4920654296875,1000.0,0.08894658088684082,120.33903503417969,-0.09141304343938828,0.022404113465423047,0.7892194390296936,-0.17870111763477325
250,159.06507873535156,2.875108242034912,500000,0.8499876856803894,77.59030151367188,0.19214995205402374,0.16773287951946259,1369.05217649151,500.0,2140.2659783363342,76.59870910644531,28.810216903686523,500.0,0.875848650932312,121.26473999023438,1909.5997951761872,233.6158239494414,-184.12110900878906,1000.0,0.08859538286924362,119.71319580078125,-0.07740902155637741,0.02068982289990824,0.7889570593833923,0.0026409688871353865
251,159.25038146972656,2.8753716945648193,502000,0.7841454744338989,78.86085510253906,0.24337992072105408,0.16776525974273682,1371.2708544849918,502.0,2149.0458245277405,77.90825653076172,16.7896785736084,502.0,0.712665319442749,121.9144058227539,1910.6997164090944,233.59204083529306,-186.2924041748047,1000.0,0.08833364397287369,119.97655487060547,-0.13825319707393646,0.02028215165170889,0.7887310981750488,-0.45982393622398376
252,159.42515563964844,2.875918388366699,504000,0.8556673526763916,81.207275390625,0.14903780817985535,0.16791729629039764,1373.2032609756861,504.0,2157.960030078888,80.41730499267578,55.821746826171875,504.0,0.8911648988723755,122.3823013305664,1912.0449043282672,233.55390877261772,-182.87689208984375,1000.0,0.08826851844787598,120.67790222167969,0.05751620605587959,0.02028215165170889,0.7885444164276123,0.16456913948059082
253,159.60252380371094,2.8773951530456543,506000,0.8744285106658936,80.74269104003906,0.12214977294206619,0.16804008185863495,1375.0124796137768,506.0,2166.8497478961945,80.30757904052734,43.4752082824707,506.0,0.8778234124183655,123.96582794189453,1911.4365959372074,233.51872943256816,-183.6299591064453,1000.0,0.08824039995670319,122.09967803955078,0.0720103308558464,0.021105688340196396,0.7884371876716614,0.003378200111910701
254,159.7847137451172,2.878170967102051,508000,0.8385500311851501,80.24200439453125,0.20433562994003296,0.16815613210201263,1377.5631618313325,508.0,2175.6843898296356,79.03975677490234,81.537353515625,508.0,0.8865435123443604,124.04031372070312,1910.9203788192885,233.4897480418924,-185.9888458251953,1000.0,0.08832951635122299,122.04423522949219,0.025625914335250854,0.01988251313764228,0.7883976697921753,-0.24915260076522827
255,159.9634552001953,2.878293037414551,510000,0.8651394844055176,80.19934844970703,0.15665303170681,0.16827864944934845,1379.822973380245,510.0,2184.6481375694275,79.77445983886719,13.544149398803711,510.0,0.8520492315292358,123.70147705078125,1910.587025105817,233.4472042566133,-185.5845184326172,1000.0,0.08812311291694641,121.82778930664062,0.024715766310691833,0.02028215165170889,0.7882614135742188,0.07257943600416183
256,160.14256286621094,2.8791329860687256,512000,0.8605522513389587,82.21520233154297,0.1703423410654068,0.1683686077594757,1382.1341512636936,512.0,2193.496280670166,81.21316528320312,44.12522506713867,512.0,0.845660924911499,120.598876953125,1914.6897587521698,233.41730939410195,-186.0308074951172,1000.0,0.08794020861387253,119.27693176269531,-0.1117328479886055,0.021529912675834345,0.7882862687110901,-0.21489514410495758
257,160.3232421875,2.8785245418548584,514000,0.7772032022476196,80.86260223388672,0.20910857617855072,0.16834083199501038,1384.0538101643199,514.0,2202.3634853363037,80.58876037597656,57.123260498046875,514.0,0.8182976245880127,119.98836517333984,1912.1506876191854,233.38563476115368,-187.3218536376953,1000.0,0.08741885423660278,118.13692474365234,-0.2560432255268097,0.021962663920618613,0.7883459329605103,-0.12939466536045074
258,160.49168395996094,2.877204418182373,516000,0.7718160152435303,80.82044219970703,0.2785516679286957,0.16822834312915802,1384.651179244263,516.0,2211.263917207718,80.01432037353516,17.302719116210938,516.0,0.8088503479957581,120.60608673095703,1903.4401148506386,233.35070770366525,-184.31875610351562,1000.0,0.0869441032409668,118.9878921508789,-0.061245303601026535,0.021105688340196396,0.7881393432617188,-0.03065425157546997
259,160.67820739746094,2.8763067722320557,518000,0.7688866853713989,81.2456283569336,0.2240125834941864,0.16836288571357727,1387.731050138532,518.0,2220.027015209198,80.32162475585938,40.57760238647461,518.0,0.787732720375061,121.05770874023438,1905.7828975608716,233.33049393148386,-185.22825622558594,1000.0,0.08698799461126328,118.60871887207031,-0.1253819614648819,0.022404113465423047,0.7879462838172913,-0.356698602437973
260,160.85824584960938,2.87605881690979,520000,0.8424158692359924,81.571044921875,0.16478045284748077,0.16844286024570465,1390.479368958328,520.0,2228.925663948059,79.88557434082031,4.9986138343811035,520.0,0.799199104309082,123.19867706298828,1904.6496475300128,233.2962504810199,-186.4347686767578,1000.0,0.08663823455572128,120.6098861694336,-0.013365693390369415,0.02285443614607805,0.787938117980957,-0.05113721266388893
261,161.03489685058594,2.8765456676483154,522000,0.8708887696266174,85.30293273925781,0.22397218644618988,0.16855376958847046,1393.1958913860153,522.0,2237.8594930171967,84.47547912597656,19.582077026367188,522.0,0.8616381883621216,121.37519836425781,1912.6567461826571,233.25861236096324,-186.2388916015625,1000.0,0.0865398719906807,119.25452423095703,0.08476117998361588,0.021529912675834345,0.7877700328826904,-0.08954590559005737
262,161.2058563232422,2.8773353099823,524000,0.830039918422699,82.93914794921875,0.19670982658863068,0.1686754822731018,1394.9732017998301,524.0,2246.6856019496918,82.56620025634766,42.446815490722656,524.0,0.8615058064460754,119.76160430908203,1912.7703906773656,233.23245564277823,-186.17071533203125,1000.0,0.08655864000320435,118.65019226074219,-0.06638330221176147,0.02285443614607805,0.7876222729682922,0.061172571033239365
263,161.38429260253906,2.877105951309204,526000,0.8023452162742615,83.82379150390625,0.22439013421535492,0.1687745451927185,1397.3071007839542,526.0,2255.6412460803986,83.15347290039062,50.80984878540039,526.0,0.782760500907898,120.03524780273438,1911.9907013954507,233.19311123345702,-185.9833221435547,1000.0,0.08632801473140717,118.71774291992188,-0.137981578707695,0.022404113465423047,0.7875871062278748,-0.1863216757774353
264,161.55691528320312,2.877319574356079,528000,0.797253429889679,83.28779602050781,0.17840208113193512,0.16886156797409058,1399.2573256334797,528.0,2264.5411076545715,82.62361145019531,45.26359939575195,528.0,0.8355429768562317,121.50997924804688,1917.384890317601,233.15982130563296,-188.5100555419922,1000.0,0.08632849901914597,119.49319458007812,-0.10021821409463882,0.022404113465423047,0.7874513268470764,-0.0658063068985939
265,161.73123168945312,2.878068208694458,530000,0.8485634922981262,83.3775863647461,0.130811408162117,0.1689309924840927,1401.7742552202253,530.0,2273.3852667808533,82.49404907226562,31.139751434326172,530.0,0.8079379200935364,122.30555725097656,1919.7958353322738,233.13250408739023,-186.81153869628906,1000.0,0.08608067780733109,119.51114654541016,-0.06584597378969193,0.021962663920618613,0.7873867154121399,0.19347941875457764
266,161.8992462158203,2.8784618377685547,532000,0.8032285571098328,84.29141998291016,0.22327865660190582,0.16903053224086761,1404.0965154110577,532.0,2282.3499748706818,83.36034393310547,56.63584518432617,532.0,0.787601113319397,122.71759033203125,1921.8336636571582,233.0930864492608,-187.20396423339844,1000.0,0.08587779849767685,120.6818618774414,-0.07839754223823547,0.021529912675834345,0.7874445915222168,-0.20355023443698883
267,162.06297302246094,2.8791191577911377,534000,0.813232958316803,84.91386413574219,0.18178243935108185,0.16908307373523712,1405.5170823582614,534.0,2291.235943555832,84.46874237060547,29.488576889038086,534.0,0.8591151237487793,121.11981964111328,1920.6256843710732,233.06198626199568,-187.37989807128906,1000.0,0.08546842634677887,118.96018981933594,-0.11714443564414978,0.021105688340196396,0.7873032689094543,-0.07270604372024536
268,162.22532653808594,2.881019353866577,536000,0.8303931355476379,82.31395721435547,0.14855872094631195,0.16930559277534485,1407.1082336256882,536.0,2300.0924060344696,81.05621337890625,23.357275009155273,536.0,0.8880759477615356,119.43656158447266,1917.931731751116,233.03411575715947,-187.48533630371094,1000.0,0.08538123965263367,116.81145477294922,-0.1785639077425003,0.021105688340196396,0.7871289253234863,0.04662202671170235
269,162.39280700683594,2.8817620277404785,538000,0.8254314661026001,84.52906036376953,0.16673818230628967,0.16943228244781494,1408.8394879291077,538.0,2309.0017936229706,83.9441909790039,19.689729690551758,538.0,0.877162754535675,119.2004165649414,1914.9427809460362,233.0011182693123,-188.3783721923828,1000.0,0.08539649099111557,117.22161865234375,-0.28132858872413635,0.02285443614607805,0.7869886755943298,-0.35798344016075134
270,162.56077575683594,2.882941961288452,540000,0.8309420943260193,83.63427734375,0.2140161097049713,0.1696377992630005,1410.9293074439588,540.0,2317.832973718643,83.9805908203125,34.602264404296875,540.0,0.8819259405136108,119.33085632324219,1916.6127486714527,232.97623518300566,-188.98348999023438,1000.0,0.0855165347456932,117.88031005859375,-0.1693757325410843,0.02285443614607805,0.7870791554450989,-0.03169604018330574
271,162.72251892089844,2.8837685585021973,542000,0.8685096502304077,85.40660095214844,0.24015147984027863,0.16984206438064575,1412.2072727699751,542.0,2326.7460725307465,84.23739624023438,34.078041076660156,542.0,0.8625733852386475,118.98051452636719,1910.3236339325126,232.94333936942223,-190.49404907226562,1000.0,0.08578979223966599,116.84884643554688,-0.21175150573253632,0.022404113465423047,0.7871442437171936,-0.22571291029453278
272,162.8933563232422,2.8841748237609863,544000,0.8783194422721863,86.37677764892578,0.28063464164733887,0.16993151605129242,1414.644117089993,544.0,2335.7087440490723,85.26493072509766,15.06323528289795,544.0,0.8716729879379272,118.38632202148438,1911.763560881616,232.9057513639084,-187.1461944580078,1000.0,0.08552736043930054,115.91085815429688,-0.2042393535375595,0.02068982289990824,0.787148654460907,-0.21514351665973663
273,163.06056213378906,2.8851206302642822,546000,0.792657196521759,87.04448699951172,0.23733361065387726,0.17006851732730865,1416.9784844742487,546.0,2344.566525220871,86.711669921875,16.225236892700195,546.0,0.8749805688858032,121.33232879638672,1912.7411372021022,232.87886870625854,-188.40521240234375,1000.0,0.08556924760341644,119.4836196899414,-0.21881060302257538,0.01988251313764228,0.7871708869934082,-0.18434405326843262
274,163.22128295898438,2.8858213424682617,548000,0.8932604789733887,85.86398315429688,0.16209760308265686,0.17018771171569824,1418.7884761002563,548.0,2353.52099442482,84.79093933105469,68.4365005493164,548.0,0.883787989616394,121.12077331542969,1915.5697425508738,232.84262230850692,-189.0763702392578,1000.0,0.08568431437015533,118.61015319824219,-0.1858188360929489,0.02068982289990824,0.7872493267059326,-0.2537444531917572
275,163.3782958984375,2.8869872093200684,550000,0.9081786870956421,83.95677947998047,0.2214691936969757,0.17029519379138947,1420.2353153840959,550.0,2362.4704360961914,84.10292053222656,4.587909698486328,550.0,0.9129666090011597,121.93079376220703,1914.2780933032925,232.8071461113539,-186.96449279785156,1000.0,0.08554528653621674,120.25103759765625,-0.26446694135665894,0.01988251313764228,0.7873023152351379,-0.2776974141597748
276,163.5329132080078,2.887937307357788,552000,0.8788572549819946,82.52104949951172,0.15307460725307465,0.1702955961227417,1421.361039827971,552.0,2371.31817650795,82.19366455078125,29.607091903686523,552.0,0.8579779267311096,122.67657470703125,1914.725819580472,232.7819208187769,-187.0023956298828,1000.0,0.08542640507221222,121.19082641601562,-0.18708519637584686,0.02028215165170889,0.7870521545410156,-0.23819243907928467
277,163.68914794921875,2.8889219760894775,554000,0.8452369570732117,84.25284576416016,0.28233814239501953,0.17034852504730225,1422.8887640229975,554.0,2380.3197107315063,83.29969024658203,70.11833190917969,554.0,0.8536161184310913,123.09037780761719,1915.9547030731462,232.7418445103527,-189.02642822265625,1000.0,0.08512714505195618,120.80682373046875,-0.07160568237304688,0.021962663920618613,0.7869328856468201,-0.07793860137462616
278,163.85354614257812,2.8898258209228516,556000,0.9211565256118774,83.68199157714844,0.24359725415706635,0.17050060629844666,1425.999500011477,556.0,2389.801572084427,82.84532928466797,30.64252281188965,556.0,0.9383387565612793,124.7179946899414,1921.9187773796248,232.65529929124912,-189.42291259765625,1000.0,0.08521047979593277,121.89923858642578,0.021524781361222267,0.022404113465423047,0.7869139909744263,-0.019580719992518425
279,164.0150146484375,2.8907158374786377,558000,0.8841870427131653,81.90083312988281,0.1825530081987381,0.1706751585006714,1428.650943246952,558.0,2398.701596021652,81.44585418701172,32.9897346496582,558.0,0.8756247162818909,124.15298461914062,1926.5725350872253,232.62585097098636,-187.89527893066406,1000.0,0.085123710334301,122.5057373046875,0.06663540750741959,0.022404113465423047,0.7869383096694946,-0.06180447340011597
280,164.17205810546875,2.891808032989502,560000,0.8684501647949219,81.39108276367188,0.21827946603298187,0.170782670378685,1430.7717423853571,560.0,2407.7118225097656,81.07434844970703,18.83121681213379,560.0,0.895385205745697,121.78826141357422,1927.3318122989604,232.58597427007012,-190.10939025878906,1000.0,0.0850009173154831,120.34827423095703,0.023287391290068626,0.021105688340196396,0.7869782447814941,0.06101809814572334
281,164.32774353027344,2.8922884464263916,562000,0.8961139917373657,81.7346420288086,0.18908971548080444,0.17088021337985992,1432.8686346637523,562.0,2416.7040083408356,81.07189178466797,47.56455993652344,562.0,0.9043235778808594,119.65504455566406,1927.3140259005172,232.54813086764216,-188.2622833251953,1000.0,0.08464845269918442,117.55403137207031,0.09594715386629105,0.02285443614607805,0.7871168851852417,-0.0911438837647438
282,164.48524475097656,2.893723726272583,564000,0.8456628322601318,81.64395904541016,0.25944048166275024,0.17099300026893616,1435.42218376677,564.0,2425.5870163440704,81.08409118652344,31.23932456970215,564.0,0.8940065503120422,123.3920669555664,1931.4234005655212,232.52103354761542,-188.73544311523438,1000.0,0.08455801755189896,121.07960510253906,-0.1271899789571762,0.021962663920618613,0.7872903347015381,-0.07937819510698318
283,164.6366424560547,2.893878936767578,566000,0.8735872507095337,81.1894760131836,0.19043590128421783,0.17106130719184875,1436.884330281749,566.0,2434.5876591205597,80.7691421508789,17.423715591430664,566.0,0.8769649863243103,123.99151611328125,1928.6404451206356,232.48290028893632,-189.31988525390625,1000.0,0.08436712622642517,122.55864715576172,-0.07795095443725586,0.021529912675834345,0.7872430682182312,-0.09576936811208725
284,164.79684448242188,2.8943421840667725,568000,0.8726527094841003,80.39639282226562,0.19451582431793213,0.17119963467121124,1439.370943526311,568.0,2443.6334981918335,80.13798522949219,31.23208236694336,568.0,0.9225519299507141,125.74440002441406,1930.587209208628,232.44074875397297,-189.29930114746094,1000.0,0.08402880281209946,123.15376281738281,0.0054961987771093845,0.021105688340196396,0.7872917652130127,0.018976738676428795
285,164.9543914794922,2.8942642211914062,570000,0.8624584078788757,81.17402648925781,0.2090548574924469,0.17122969031333923,1441.6659751144207,570.0,2452.552659511566,80.4394760131836,44.157562255859375,570.0,0.8384454250335693,124.67558288574219,1930.0968965749835,232.41091186744075,-190.9584503173828,1000.0,0.0836738795042038,122.88539123535156,0.0018918117275461555,0.02028215165170889,0.7871755361557007,-0.005951593164354563
286,165.1162567138672,2.894056558609009,572000,0.8910993933677673,81.278076171875,0.2911911904811859,0.17131611704826355,1444.302947634977,572.0,2461.5081214904785,80.42233276367188,24.28786849975586,572.0,0.934582531452179,128.75489807128906,1934.6781831691935,232.3778642069423,-191.90887451171875,1000.0,0.08332417160272598,125.95953369140625,-0.061613041907548904,0.021105688340196396,0.7872269749641418,-0.09673600643873215
287,165.26852416992188,2.8951480388641357,574000,0.8622292876243591,78.33966827392578,0.19282440841197968,0.1713944375514984,1445.8210703630941,574.0,2470.558714389801,78.00230407714844,28.399553298950195,574.0,0.9377198219299316,129.69338989257812,1934.0337366408132,232.33610950297583,-192.74325561523438,1000.0,0.08306987583637238,127.24163818359375,0.005301316734403372,0.022404113465423047,0.7873781323432922,0.06784763187170029
288,165.42604064941406,2.8965492248535156,576000,0.8227269649505615,75.872314453125,0.21304211020469666,0.17155393958091736,1448.3739216328968,576.0,2479.4925973415375,75.50828552246094,57.23820495605469,576.0,0.8015395998954773,130.16415405273438,1947.8331971656412,232.30559374025788,-191.42173767089844,1000.0,0.08300083875656128,128.13430786132812,-0.0706755742430687,0.021962663920618613,0.7874921560287476,-0.228737011551857
289,165.5807342529297,2.898221969604492,578000,0.8524968028068542,76.25199127197266,0.1851252168416977,0.17174208164215088,1450.7103444725237,578.0,2488.491506099701,75.5566177368164,58.804317474365234,578.0,0.9283822774887085,130.85690307617188,1949.8395106198232,232.26922759560446,-191.66705322265625,1000.0,0.08295983076095581,129.0083465576172,0.047210801392793655,0.022404113465423047,0.7875618934631348,0.17481108009815216
290,165.72695922851562,2.899705410003662,580000,0.8279367089271545,76.6837158203125,0.21138566732406616,0.17182812094688416,1452.0844921948592,580.0,2497.4797892570496,76.24520111083984,4.997638702392578,580.0,0.8388118743896484,130.71914672851562,1947.2102396283697,232.23411156113437,-191.27439880371094,1000.0,0.08298999816179276,129.2511749267578,-0.0021066118497401476,0.021962663920618613,0.7875774502754211,-0.17891265451908112
291,165.87832641601562,2.9004287719726562,582000,0.8359450101852417,79.1275863647461,0.16958022117614746,0.17192086577415466,1453.957901363593,582.0,2506.404032468796,78.15550994873047,82.46466827392578,582.0,0.872057318687439,128.48577880859375,1947.5091631286234,232.20518019464436,-191.0967559814453,1000.0,0.08303502947092056,126.50765991210938,-0.11715639382600784,0.02378241789989777,0.7876417636871338,-0.13881641626358032
292,166.02694702148438,2.90132212638855,584000,0.8312578797340393,79.37133026123047,0.23194120824337006,0.17207647860050201,1455.5981997450253,584.0,2515.4394392967224,79.0285873413086,18.551532745361328,584.0,0.8562134504318237,128.7968292236328,1947.6879755939985,232.16619365850337,-191.35414123535156,1000.0,0.08314262330532074,126.84390258789062,-0.040537938475608826,0.021529912675834345,0.787783682346344,0.08522006124258041
293,166.1772918701172,2.9008429050445557,586000,0.8348674178123474,77.87132263183594,0.2715897858142853,0.17204365134239197,1456.9868048851617,586.0,2524.4212884902954,77.78461456298828,29.539270401000977,586.0,0.8119084239006042,132.1549835205078,1948.2680351689314,232.13241096950634,-191.7986297607422,1000.0,0.08279232680797577,129.89828491210938,-0.4720989167690277,0.022404113465423047,0.7878651022911072,-0.44080832600593567
294,166.32757568359375,2.9009175300598145,588000,0.8111338019371033,74.9698486328125,0.1592155545949936,0.1721285581588745,1458.2490864095914,588.0,2533.381620645523,73.65900421142578,19.77889633178711,588.0,0.8790384531021118,131.646240234375,1950.4901720167068,232.10083913460048,-193.0731201171875,1000.0,0.08248414099216461,129.6437530517578,-0.04953855276107788,0.021529912675834345,0.7880398631095886,-0.2831858694553375
295,166.4707489013672,2.9012436866760254,590000,0.8729183673858643,76.86041259765625,0.1781076192855835,0.17215324938297272,1459.2605509791367,590.0,2542.401670217514,75.78240966796875,19.039033889770508,590.0,0.9223747253417969,131.93856811523438,1946.3234778445183,232.06403886193277,-193.1238250732422,1000.0,0.08228657394647598,129.54136657714844,0.0374298132956028,0.021529912675834345,0.78788161277771,0.019379815086722374
296,166.62643432617188,2.902094841003418,592000,0.8715821504592896,76.22123718261719,0.16144324839115143,0.17226356267929077,1461.6073026359347,592.0,2551.401591539383,75.25271606445312,34.0632438659668,592.0,0.8962748646736145,131.7159423828125,1953.567729386167,232.02932927654797,-193.46560668945312,1000.0,0.08236490190029144,129.77407836914062,0.04491487145423889,0.021529912675834345,0.7878617644309998,0.10622698068618774
297,166.7834014892578,2.9026925563812256,594000,0.8327813744544983,79.6329116821289,0.2071668803691864,0.17238718271255493,1464.4448834334312,594.0,2560.3048601150513,79.0716323852539,4.811039924621582,594.0,0.8668767809867859,130.72528076171875,1963.986641492861,232.0036216207892,-193.52978515625,1000.0,0.08211468905210495,128.89903259277344,-8.633981451566797e-06,0.021529912675834345,0.7878516912460327,-0.0023594063241034746
298,166.93365478515625,2.9040653705596924,596000,0.8545779585838318,77.84027099609375,0.1654319316148758,0.17252369225025177,1466.4202683313724,596.0,2569.3373687267303,77.3154525756836,4.155519008636475,596.0,0.8849718570709229,129.62921142578125,1969.3944070825958,231.96642342665797,-193.60992431640625,1000.0,0.08215700089931488,127.37665557861328,0.023487955331802368,0.021529912675834345,0.7877106666564941,-0.01951242797076702
299,167.0801544189453,2.9051735401153564,598000,0.8782581686973572,77.61621856689453,0.21025627851486206,0.17262457311153412,1468.2057681151596,598.0,2578.3180661201477,76.53907012939453,31.462533950805664,598.0,0.8832740187644958,130.8573455810547,1972.8375898130782,231.93414647242116,-193.05540466308594,1000.0,0.08237374573945999,128.269775390625,0.0458536259829998,0.02028215165170889,0.7875831127166748,0.061702921986579895
300,167.22735595703125,2.9059865474700928,600000,0.7614540457725525,76.03626251220703,0.16016334295272827,0.17270803451538086,1470.4883815726569,600.0,2587.2772238254547,75.70252227783203,18.871501922607422,600.0,0.7832879424095154,133.10885620117188,1977.6694069783907,231.90402422855237,-193.73992919921875,1000.0,0.08223824948072433,130.5284881591797,-0.26656338572502136,0.021962663920618613,0.7875161170959473,-0.23049092292785645
301,167.378662109375,2.906106472015381,602000,0.7603480815887451,76.25877380371094,0.14985527098178864,0.17275936901569366,1472.5596430355029,602.0,2596.3267617225647,75.20640563964844,32.39362335205078,602.0,0.7722164392471313,132.86253356933594,1981.029361559068,231.86603815638205,-194.58128356933594,1000.0,0.08182408660650253,131.06622314453125,-0.272888720035553,0.021962663920618613,0.7875432968139648,-0.37251511216163635
302,167.5299530029297,2.9066340923309326,604000,0.8600726127624512,75.83854675292969,0.18800851702690125,0.17283640801906586,1475.193324978306,604.0,2605.2358787059784,75.75348663330078,82.79578399658203,604.0,0.9184505939483643,132.82150268554688,1989.2232475515111,231.84081139708817,-193.69741821289062,1000.0,0.08130308240652084,131.69049072265625,-0.11518626660108566,0.021962663920618613,0.787764310836792,-0.0423247329890728
303,167.6887969970703,2.9061248302459717,606000,0.8232501149177551,70.5521011352539,0.1811988204717636,0.17295460402965546,1478.1705642155796,606.0,2614.1904656887054,69.34408569335938,19.96684455871582,606.0,0.7988590002059937,133.60467529296875,2000.1504723007006,231.81172449129485,-194.33816528320312,1000.0,0.08105809986591339,131.19439697265625,-0.016327695921063423,0.02285443614607805,0.7879982590675354,-0.14992856979370117
304,167.84165954589844,2.906312942504883,608000,0.8467683792114258,72.40736389160156,0.16023589670658112,0.17300114035606384,1480.4776381936088,608.0,2623.2562165260315,71.50730895996094,41.40336608886719,608.0,0.848555862903595,135.47816467285156,2003.2831781139703,231.77301407682248,-195.6513671875,1000.0,0.08076030761003494,133.40576171875,-0.06922227889299393,0.02378241789989777,0.7881242632865906,-0.12146732956171036
305,167.9915771484375,2.9075803756713867,610000,0.8716455101966858,72.04817199707031,0.23984262347221375,0.1731211394071579,1482.5372098841553,610.0,2632.243129491806,71.2609634399414,71.86788940429688,610.0,0.911973774433136,135.77960205078125,2006.3798160540975,231.74151094385024,-196.21063232421875,1000.0,0.08067280054092407,133.39633178710938,0.06207723543047905,0.023313810312614223,0.7882927656173706,0.14175041019916534
306,168.14059448242188,2.9089999198913574,612000,0.8448923826217651,73.41691589355469,0.2719695568084717,0.17332708835601807,1484.6268021382937,612.0,2641.3340079784393,72.64974212646484,33.17299270629883,612.0,0.88050377368927,134.91697692871094,2009.3891746162467,231.70110184906068,-196.13197326660156,1000.0,0.08062359690666199,133.0739288330078,0.03876635804772377,0.021529912675834345,0.788532555103302,0.09595521539449692
307,168.28775024414062,2.910562753677368,614000,0.8193089962005615,73.96769714355469,0.24874980747699738,0.1735495626926422,1486.6904819844372,614.0,2650.282940864563,73.27781677246094,61.52117156982422,614.0,0.8283063173294067,135.08917236328125,2014.2429751398388,231.67337740916966,-195.50274658203125,1000.0,0.08081737160682678,132.88790893554688,-0.26274845004081726,0.02068982289990824,0.7885010838508606,-0.17850007116794586
308,168.43414306640625,2.9113149642944336,616000,0.8551768660545349,74.90494537353516,0.21473130583763123,0.1736406683921814,1488.5543950934998,616.0,2659.197480916977,74.5291976928711,60.830020904541016,616.0,0.8075587153434753,134.94593811035156,2024.6949888755596,231.648835568084,-196.66845703125,1000.0,0.08062128722667694,133.24600219726562,-0.0833742618560791,0.01988251313764228,0.7885294556617737,-0.2777698040008545
309,168.5773162841797,2.910878896713257,618000,0.8081572651863098,74.5799331665039,0.21030373871326447,0.17368018627166748,1489.8974231897432,618.0,2668.2104992866516,74.10525512695312,30.73519515991211,618.0,0.8466325402259827,132.69125366210938,2019.1192355950157,231.6159089266843,-196.58343505859375,1000.0,0.0803949236869812,130.61581420898438,-0.21269011497497559,0.01988251313764228,0.7885020971298218,-0.14748479425907135
310,168.72174072265625,2.9113738536834717,620000,0.8333505988121033,73.73098754882812,0.17655354738235474,0.173743337392807,1491.6383436281942,620.0,2677.1643948554993,73.75265502929688,72.14525604248047,620.0,0.8791095614433289,135.41310119628906,2017.665011911497,231.58831829356697,-196.86863708496094,1000.0,0.08028927445411682,133.31851196289062,-0.08478524535894394,0.02068982289990824,0.7885303497314453,-0.05409922078251839
311,168.8649444580078,2.91178560256958,622000,0.9297937750816345,70.55046844482422,0.23645158112049103,0.1737697273492813,1493.243479673245,622.0,2686.0194876194,69.77843475341797,60.575218200683594,622.0,0.9157418012619019,137.10382080078125,2015.4918905325824,231.5694293607952,-195.21649169921875,1000.0,0.08009712398052216,135.03396606445312,-0.09218094497919083,0.02068982289990824,0.7886024713516235,-0.012169699184596539
312,169.00546264648438,2.9120936393737793,624000,0.868191123008728,69.26068878173828,0.18859271705150604,0.17385372519493103,1494.85011849261,624.0,2695.0600101947784,68.67544555664062,21.086231231689453,624.0,0.8608410358428955,136.09274291992188,2018.205161962776,231.53473304473914,-196.68099975585938,1000.0,0.07999493926763535,134.32696533203125,-0.1992526650428772,0.021105688340196396,0.788680911064148,-0.20523981750011444
313,169.14649963378906,2.9127864837646484,626000,0.8522989153862,71.90438079833984,0.1775868982076645,0.173931285738945,1496.422077215849,626.0,2704.1354999542236,71.48570251464844,72.79058837890625,626.0,0.8379051089286804,135.48104858398438,2017.7668532476155,231.49727519593492,-197.3179473876953,1000.0,0.07982458919286728,134.06600952148438,0.04450489208102226,0.021105688340196396,0.7887983322143555,-0.0068503268994390965
314,169.29177856445312,2.9139223098754883,628000,0.8512772917747498,68.81219482421875,0.15526773035526276,0.17402076721191406,1498.5299726611895,628.0,2713.0332691669464,68.96473693847656,70.1171875,628.0,0.8472926616668701,132.906982421875,2022.6895489674964,231.4752300080829,-197.8216552734375,1000.0,0.07966317981481552,130.7822265625,0.06436226516962051,0.021962663920618613,0.7889032363891602,0.009484395384788513
